uberID,CATAID,RA,Dec,spec_z,stellar_mass,HUBBLE_TYPE,mag_u,mag_g,mag_r,mag_i,mag_Z,mag_Y,mag_J,mag_H,mag_K,u_g,g_r,r_i,Z_Y,Y_J,J_H,H_K,scaled_mag_u,scaled_mag_g,scaled_mag_r,scaled_mag_i,scaled_mag_Z,scaled_mag_Y,scaled_mag_J,scaled_mag_H,scaled_mag_K,scaled_u_g,scaled_g_r,scaled_r_i,scaled_Z_Y,scaled_Y_J,scaled_J_H,scaled_H_K,scaled_spec_z,scaled_stellar_mass,pca_1,pca_2,umap_1,umap_2,tsne_1,tsne_2,kmeans_cluster,gmm_cluster,subset_kmeans_cluster,subset_gmm_cluster
128990244008991,202359,129.353542060125,-0.236700015715032,0.0348,10.145018,E,18.028332,16.40187,15.627188,15.252811,15.06614,14.869638,14.72606,14.557856,14.70347,1.626461,0.774683,0.3743763,0.19650173,0.14357853,0.16820431,-0.14561462,-2.6265152,-3.43649,-3.7838535,-3.740752,-3.7030396,-3.625839,-3.5032713,-3.3748596,-3.09824,0.32551876,-0.53341734,-0.0131285405,-0.0028839274,-0.41699383,-0.40284306,-1.4639524,-1.8143889,-0.44247147,-10.526046836005904,-1.4001305957823589,9.591384,-2.6604059,,,6,2,2,1
128990244710100,573641,129.352970419734,-0.1322356953954649,0.05212,9.057611,Sd-Irr,20.225784,19.09998,18.670683,18.439442,18.305939,18.210611,18.159098,18.048748,18.169144,1.1258049,0.4292965,0.23124123,0.09532738,0.051513672,0.110349655,-0.12039566,-0.7836316,-0.6456799,-0.094771706,0.08090056,0.21695653,0.33261827,0.48410934,0.6069391,0.89907956,-0.5300401,-1.4515665,-0.76196647,-1.178692,-1.2893313,-0.8085232,-1.3285229,-1.6413118,-2.2153242,0.3084290011682731,-4.149725489085096,4.3646555,4.6232147,,,3,6,5,0
128990252808919,202373,129.345373942272,-0.243465304798379,0.03494,9.072882,Sd-Irr,19.635912,18.41468,17.853638,17.628551,17.46372,17.286238,17.318401,17.149775,17.306704,1.2212315,0.5610428,0.22508621,0.1774826,-0.03216362,0.16862679,-0.15692902,-1.2783254,-1.3545243,-1.0851287,-0.89158136,-0.8020861,-0.7625997,-0.4923368,-0.41845238,-0.0956618,-0.36696804,-1.1013422,-0.7941676,-0.22391666,-2.0821943,-0.39988062,-1.5247123,-1.8129898,-2.1904285,-2.5101629918481043,-3.798957936117969,5.470364,2.3077145,,,5,4,3,4
128990275310593,573621,129.324099451604,-0.0859080576018162,0.05232,10.140767,Sab-Scd,18.942305,17.38476,16.639416,16.230951,15.9672,15.687749,15.480651,15.182291,15.221648,1.5575447,0.74534416,0.40846443,0.27945137,0.207098,0.29835987,-0.039357185,-1.8600161,-2.4198308,-2.5569115,-2.5676913,-2.6128013,-2.6565242,-2.6268342,-2.662613,-2.5005717,0.20774937,-0.6114095,0.16520992,0.9611238,0.18486904,0.50981516,-0.89333427,-1.6393131,-0.44940132,-7.740094211558008,-0.5133685462219434,7.8281617,-2.9952557,,,6,2,4,2
128990287603932,3621889,129.312509576581,-0.7130087845060671,0.05278,8.67894,LBS,20.990587,19.92285,19.524744,19.309425,19.263313,19.150036,19.119678,19.068108,19.09552,1.0677376,0.39810562,0.21531868,0.113277435,0.03035736,0.051570892,-0.027412415,-0.14223309,0.2054625,0.94045293,1.124252,1.3753325,1.4456688,1.5997981,1.769646,1.9675653,-0.6292699,-1.5344819,-0.84526825,-0.9700836,-1.4897926,-1.2206832,-0.82918906,-1.6347164,-2.8326917,3.4114309288630302,-4.5734234423266775,3.569341,7.103286,,,3,6,0,6
128990292108587,202354,129.30838657295098,-0.274917270716317,0.03771,9.565352,Sab-Scd,17.477905,16.437141,16.14199,15.975185,15.84753,15.7374325,15.746709,15.615736,15.782618,1.0407639,0.29515076,0.16680527,0.110097885,-0.00927639,0.13097286,-0.16688156,-3.0881279,-3.4000075,-3.1598506,-2.8744254,-2.757596,-2.597658,-2.3178153,-2.1682148,-1.8535478,-0.6753646,-1.8081692,-1.0990752,-1.007035,-1.8653322,-0.66391206,-1.578159,-1.7853094,-1.3875287,-8.049735788927661,-4.295642913711234,8.205521,-1.1984266,,,6,2,4,2
128990298701597,3895038,129.30206063599,-0.932976561418724,0.00864,6.5733085,LBS,20.39442,19.691504,19.577997,19.550758,19.507957,19.43182,19.532526,19.398174,19.559868,0.7029171,0.11350632,0.027238846,0.07613754,-0.1007061,0.13435173,-0.16169357,-0.64220554,-0.033832196,1.0050023,1.4136771,1.6713398,1.7795327,2.0793092,2.1461282,2.5031457,-1.2527026,-2.291039,-1.829243,-1.4017086,-2.7316515,-0.6402193,-1.5502988,-2.0758035,-6.265608,4.187172635131146,-7.7507285407974384,4.297949,7.0703735,,,3,6,6,6
128990300008269,202386,129.300927120977,-0.304629005104168,0.02847,8.010365,LBS,20.700302,19.645813,19.349705,19.196148,19.115711,18.964334,19.113615,19.040592,19.19355,1.0544891,0.29610825,0.15355682,0.15137672,-0.14928055,0.07302284,-0.15295792,-0.38567936,-0.081092566,0.7282843,0.98840094,1.1967412,1.2256458,1.5927556,1.7382612,2.0806336,-0.6519098,-1.805624,-1.1683869,-0.5273088,-3.1919067,-1.0702609,-1.503387,-1.877644,-3.9227035,3.0023860282571544,-5.930013676847994,4.349881,6.964503,,,3,6,6,6
128990307310397,573620,129.29406565213802,-0.104329681194511,0.03786,9.3059845,Sab-Scd,19.88909,18.420212,17.753815,17.40295,17.1795,16.94899,16.76385,16.509024,16.628843,1.4688778,0.6663971,0.3508644,0.23051071,0.18514061,0.2548256,-0.11981964,-1.0659992,-1.3488029,-1.2061262,-1.1621397,-1.145978,-1.1621783,-1.1364341,-1.1493088,-0.87750816,0.056228664,-0.82127637,-0.13613537,0.3923549,-0.023182778,0.20455031,-1.3254296,-1.7838106,-1.8103893,-3.653792568661405,-1.9169702809192408,5.015908,-0.64011836,,,1,4,1,3
128990325109518,573617,129.277194847718,-0.187080963423545,0.05149,10.1542,S0-Sa,19.186264,17.722597,16.907457,16.515339,16.31147,16.066088,15.896578,15.706495,15.775634,1.4636669,0.8151398,0.39211845,0.24538231,0.16950989,0.19008255,-0.06913853,-1.6554205,-2.0703862,-2.232013,-2.2266316,-2.196252,-2.2082598,-2.1437464,-2.0646927,-1.8616029,0.047323927,-0.42587015,0.07969287,0.5651867,-0.17128776,-0.24943158,-1.0532645,-1.6476072,-0.42750165,-6.468058834789289,-1.0163887275421344,6.8911753,-2.6000443,,,6,2,4,2
128990375510767,573590,129.22986395528798,-0.069458169262794,0.05192,9.103825,Sd-Irr,19.777473,18.701141,18.332,18.11335,18.086926,17.961582,18.006046,17.969038,18.170328,1.0763321,0.36914062,0.21865082,0.12534332,-0.04446411,0.037008286,-0.20129013,-1.1596055,-1.0582212,-0.50529516,-0.3101738,-0.048038647,0.03756309,0.30634427,0.5160199,0.9004457,-0.61458296,-1.6114802,-0.8278355,-0.82985866,-2.1987445,-1.3227971,-1.7629381,-1.6433102,-2.1399806,-0.5211492749175356,-4.756918340625769,4.8320327,4.299993,,,5,6,5,4
128990415608062,202327,129.192005194296,-0.324157364319055,0.01767,7.877548,LBS,19.941225,19.082869,18.741833,18.607601,18.537535,18.463215,18.503365,18.404345,18.653109,0.8583565,0.34103584,0.13423157,0.07431984,-0.04014969,0.099020004,-0.24876404,-1.0222759,-0.6633786,-0.008529568,0.28257036,0.49717623,0.6319084,0.883966,1.0125414,1.4572865,-0.9870761,-1.6861919,-1.2694906,-1.4228333,-2.1578643,-0.88796735,-2.0178802,-1.9855675,-4.1392403,1.0592594272499805,-6.149030650503985,4.893127,5.55025,,,3,6,6,0
128990446206993,548784,129.163322826388,-0.424891038567515,0.04047,8.589841,Sd-Irr,19.53485,18.515848,18.288284,18.154602,18.102468,17.927727,18.01081,17.96426,18.048,1.019001,0.22756386,0.13368225,0.17474174,-0.08308411,0.04655075,-0.083740234,-1.3630812,-1.2498807,-0.55828476,-0.26070106,-0.029232401,-0.002549567,0.31187817,0.51057005,0.75935245,-0.71255463,-1.9878372,-1.2723645,-0.25576985,-2.564679,-1.2558848,-1.1316779,-1.757729,-2.9779541,-0.6115189426075849,-5.284575256386285,5.1004233,4.2219315,,,5,6,5,4
128990486110589,573586,129.12563461213998,-0.0861912216553573,0.05204,10.076865,Sab-Scd,17.759995,16.574913,16.095802,15.822098,15.748473,15.573816,15.491332,15.345865,15.471554,1.1850815,0.47911072,0.27370453,0.17465687,0.082484245,0.1454668,-0.12568855,-2.851555,-3.2575023,-3.2158363,-3.0580199,-2.8774505,-2.791514,-2.6144283,-2.476036,-2.2123299,-0.4287438,-1.3191442,-0.53981173,-0.25675625,-0.9958774,-0.56227976,-1.3569465,-1.6421111,-0.5535838,-8.53512157779393,-2.737525122938932,8.465228,-1.897294,,,6,2,4,2
128990498107410,202310,129.114348956266,-0.3856263845766139,0.05204,9.354788,Sd-Irr,19.309092,18.173355,17.737003,17.477093,17.413076,17.228287,17.174007,17.01733,17.18924,1.1357365,0.43635178,0.25991058,0.18478966,0.054279327,0.15667725,-0.17190933,-1.5524118,-1.6041411,-1.2265036,-1.0732224,-0.8633627,-0.8312613,-0.66004646,-0.5695217,-0.23114526,-0.5130683,-1.4328113,-0.61197734,-0.13899699,-1.263126,-0.4836715,-1.6051589,-1.6421111,-1.7308228,-2.989513883879204,-3.5340978644558247,5.536886,1.4763664,,,5,4,3,5
128990506904338,196057,129.106058380484,-0.674826968175747,0.05244,9.639493,E,19.76722,18.339401,17.642788,17.315536,17.138838,16.920925,16.821407,16.629477,16.763905,1.4278183,0.6966133,0.32725143,0.21791267,0.09951782,0.19193077,-0.13442802,-1.1682049,-1.43239,-1.340704,-1.266973,-1.1951779,-1.1954299,-1.069582,-1.0119172,-0.721728,-0.013936889,-0.7409519,-0.25967106,0.24594553,-0.83448,-0.23647176,-1.4038787,-1.638114,-1.2666535,-3.691052615621909,-2.1582795572521443,5.145801,-0.37466535,-56.70286178588867,-38.95857620239258,1,4,1,3
128990512909813,573585,129.100309520693,-0.159343253880151,0.05188,9.204497,LBS,19.520475,18.496756,18.112495,17.884228,17.827961,17.70767,17.65709,17.485382,17.835962,1.0237198,0.38426018,0.22826767,0.120290756,0.05058098,0.17170715,-0.35058022,-1.3751358,-1.2696292,-0.771362,-0.58495474,-0.36137295,-0.26327732,-0.09895993,-0.035650097,0.5147871,-0.70449084,-1.5712876,-0.77752316,-0.8885776,-1.2981688,-0.3782809,-2.5646482,-1.64371,-1.9758489,-1.5614514505164876,-4.365044675419689,5.1796756,3.3505208,,,5,4,5,4
128990537207792,202309,129.07749100925,-0.349590470928898,0.0574,9.429157,Sd-Irr,19.317257,18.282482,17.837917,17.573679,17.503288,17.342554,17.27727,17.15995,17.21612,1.0347748,0.44456482,0.26423836,0.16073418,0.06528473,0.11731911,-0.05616951,-1.5455639,-1.4912647,-1.1041837,-0.9573887,-0.7542108,-0.6958748,-0.54011047,-0.40684575,-0.20014146,-0.6855992,-1.4109783,-0.5893358,-0.41856024,-1.1588471,-0.759653,-0.9836189,-1.5885491,-1.6095744,-2.600533026540373,-3.469969687143814,5.285223,1.5924838,,,5,4,3,5
128990538702555,3894635,129.07610962133302,-0.842753323281933,0.04355,10.164492,Sab-Scd,18.01215,16.626616,15.96826,15.630791,15.408582,15.173229,15.023985,14.846611,14.916414,1.3855343,0.6583557,0.3374691,0.23535252,0.14924431,0.17737389,-0.06980324,-2.6400862,-3.2040234,-3.370433,-3.28745,-3.2887022,-3.266138,-3.1572394,-3.045498,-2.8526297,-0.08619499,-0.842653,-0.20621543,0.44862443,-0.36330917,-0.33854547,-1.0568341,-1.726951,-0.410722,-9.542560565335268,-1.4964237119887829,9.112167,-2.6644413,,,6,2,2,2
128990561903939,3621637,129.054327635209,-0.7122642135000999,0.05178,9.501558,Sab-Scd,19.700447,18.481815,17.95129,17.658367,17.591251,17.44526,17.444181,17.18803,17.483105,1.2186317,0.5305252,0.29292297,0.14599228,0.001077652,0.2561512,-0.29507446,-1.2242033,-1.2850828,-0.9667622,-0.8558241,-0.6477798,-0.5741877,-0.3462466,-0.374817,0.10779988,-0.37141064,-1.1824678,-0.43926686,-0.5898847,-1.7672251,0.21384555,-2.266574,-1.6447093,-1.4915354,-2.2475294635925565,-3.5196675306473177,5.272057,2.3577087,,,5,4,3,5
128990576911162,573580,129.040090907424,-0.0322966984124137,0.0579,8.710546,Sd-Irr,21.20529,19.954626,19.507257,19.236523,19.196012,19.273561,19.117126,19.03521,19.2023,1.2506638,0.44736862,0.2707348,-0.07754898,0.15643501,0.08191681,-0.16708946,0.037826285,0.2383307,0.9192571,1.0368215,1.2939018,1.5920247,1.596834,1.7321218,2.0907247,-0.3166719,-1.4035249,-0.5553485,-3.1877925,-0.29517543,-1.007896,-1.5792755,-1.5835526,-2.7811632,3.5000473407943336,-4.667691090125888,3.1622837,7.0037503,,,3,6,0,6
128990585806307,548739,129.031836148136,-0.4890428119845279,0.05738,10.159683,Sab-Scd,18.223038,16.97811,16.423279,16.098423,15.912457,15.684395,15.503613,15.24741,15.303537,1.2449284,0.55483055,0.3248558,0.22806263,0.18078136,0.25620365,-0.05612755,-2.463226,-2.840453,-2.8188956,-2.7266295,-2.6790376,-2.6604981,-2.600164,-2.5883367,-2.4061205,-0.326473,-1.1178564,-0.27220425,0.36390427,-0.06448771,0.21421334,-0.9833936,-1.5887489,-0.41856143,-8.058366426808357,-1.5644522418140163,8.112773,-2.50154,-88.16981506347656,-30.75107192993164,6,2,4,2
128990603104159,196061,129.015494719412,-0.6916342256483621,0.05113,8.856832,Sd-Irr,19.678436,18.759834,18.491753,18.329615,18.266178,18.185066,18.213947,18.13159,18.250278,0.918602,0.26808167,0.16213799,0.08111191,-0.028881073,0.08235741,-0.11868858,-1.2426625,-0.9975117,-0.3116567,-0.05081249,0.16884817,0.30235183,0.5478157,0.7014306,0.9926607,-0.88412404,-1.8801277,-1.123493,-1.3438985,-2.0510914,-1.0048064,-1.3193556,-1.6512046,-2.5426657,0.0834425217833303,-5.199804926516453,4.796121,4.621217,,,3,6,5,4
128990605707416,202321,129.01319273445802,-0.3850467176993259,0.05191,8.669606,Sd-Irr,20.515903,19.445545,19.177853,18.953518,18.966135,18.861889,18.891304,18.801998,19.036566,1.0703583,0.26769257,0.22433472,0.10424614,-0.02941513,0.08930588,-0.23456764,-0.54032445,-0.28824115,0.51997894,0.69742036,1.0157615,1.104266,1.3345473,1.4661149,1.8995672,-0.62479144,-1.881162,-0.79809916,-1.0750418,-2.0561519,-0.95608336,-1.9416434,-1.6434101,-2.8479087,2.321753385946739,-5.248431736513528,4.3005447,6.6406226,,,3,6,6,6
128990605907769,202322,129.012906550901,-0.351740311152969,0.05725,9.288094,Sd-Irr,19.890638,18.593328,18.153767,17.904324,17.79308,17.686653,17.666927,17.483448,17.582476,1.2973099,0.43956184,0.24944305,0.10642624,0.0197258,0.18347931,-0.09902763,-1.0647002,-1.1697383,-0.72133636,-0.56085426,-0.40357795,-0.28817883,-0.087533236,-0.037856124,0.22241469,-0.23695952,-1.4242779,-0.6667402,-1.0497055,-1.5905292,-0.2957339,-1.2137734,-1.590048,-1.8395578,-1.4331406820570545,-3.708823010698481,4.9835954,2.9695048,,,5,4,3,5
129000185001423,208520,129.409110387033,0.0506857355313716,0.03466,9.653574,Sab-Scd,17.862648,16.714172,16.251112,16.034573,15.851859,15.73534,15.698349,15.595412,15.7174425,1.1484756,0.46306038,0.21653938,0.116518974,0.03699112,0.102936745,-0.12203026,-2.7654653,-3.1134584,-3.0275824,-2.8032038,-2.7523584,-2.600137,-2.3739839,-2.1913967,-1.928721,-0.49129862,-1.3618112,-0.8388819,-0.93241173,-1.426936,-0.86050296,-1.3373009,-1.8157878,-1.2436966,-7.872887512428578,-3.59584300875008,8.03104,-1.2438581,,,6,2,4,2
129000213900409,573625,129.381948229741,-0.0448190641071504,0.03519,10.1756735,Sab-Scd,17.740412,16.130987,15.412392,15.061011,14.823229,14.617379,14.481124,14.316581,14.477625,1.6094246,0.7185955,0.35138035,0.20584965,0.13625526,0.16454315,-0.16104412,-2.867978,-3.7166805,-4.0442123,-3.9707735,-3.9969504,-3.9247212,-3.7877579,-3.6500635,-3.3587308,0.29640558,-0.6825161,-0.13343614,0.10575384,-0.4863836,-0.4285153,-1.5468111,-1.8104917,-0.3924917,-11.331533051668115,-1.498730007570152,9.958411,-2.562767,,,6,2,2,1
129000267109521,370910,129.331899143779,0.8131310265500541,0.05157,9.45381,LBS,20.311808,19.087639,18.406256,18.038366,17.922972,17.713219,17.566408,17.379925,17.382572,1.2241688,0.68138313,0.3678894,0.20975304,0.14681053,0.18648338,-0.0026474,-0.71148854,-0.6584444,-0.41528922,-0.4000999,-0.24641462,-0.25670338,-0.20428357,-0.15593733,-0.008154686,-0.36194852,-0.78143865,-0.047065936,0.15111747,-0.3863698,-0.27466914,-0.6961973,-1.6468078,-1.5693823,-1.1669138038195184,-2.1409425278650467,3.7749164,1.8291409,,,5,4,3,3
129000268505125,598900,129.330550338611,0.399241733628382,0.05183,9.149152,Sd-Irr,19.402122,18.451178,18.07191,17.846489,17.763584,17.644592,17.683777,17.570839,17.598011,0.9509449,0.37926674,0.2254219,0.11899185,-0.03918457,0.11293793,-0.027172089,-1.4743918,-1.3167732,-0.8205554,-0.630214,-0.43926573,-0.3380134,-0.06796298,0.06182411,0.24033321,-0.828854,-1.5845617,-0.7924113,-0.90367293,-2.1487198,-0.7903741,-0.8278985,-1.6442096,-2.0660815,-1.54431913286334,-4.368876564205648,5.1782537,3.0190427,,,5,4,3,4
129000299605000,598911,129.301295861879,0.3874740178657659,0.04173,9.464266,SBab-SBcd,18.47461,17.38743,16.992695,16.777195,16.703955,16.584558,16.601671,16.546295,16.526346,1.0871792,0.39473534,0.21549988,0.11939621,-0.017112732,0.055376053,0.01994896,-2.2522466,-2.4170687,-2.1286948,-1.9125936,-1.7213651,-1.5939645,-1.3247995,-1.106796,-0.9957287,-0.5960466,-1.5434412,-0.84432024,-0.89897364,-1.9395835,-1.1940012,-0.57485145,-1.745138,-1.5523351,-5.093465252026662,-3.989086680573693,6.6191726,0.056723755,,,6,4,1,5
129000307211519,300372,129.294112169741,1.0013396828561998,0.03943,9.362625,LBS,19.233007,18.081139,17.549282,17.325949,17.196083,17.074224,17.088665,16.979788,17.137524,1.1518688,0.53185654,0.22333336,0.1218586,-0.0144405365,0.10887718,-0.15773582,-1.6162194,-1.699526,-1.4540442,-1.254486,-1.125914,-1.0137975,-0.75916934,-0.6123435,-0.2907945,-0.4855001,-1.1789287,-0.80333793,-0.87035674,-1.9142638,-0.81884825,-1.5290451,-1.7681217,-1.7180452,-3.352563445101212,-3.9443137988642856,5.785607,1.472703,-53.22978973388672,-55.54768371582031,5,4,3,5
129000322700188,573610,129.279448453344,-0.0656763440597711,0.04144,8.926497,LBS,18.887775,18.003584,17.70505,17.524231,17.494438,17.356548,17.383904,17.33538,17.451057,0.8841915,0.2985344,0.18081856,0.13788986,-0.027355194,0.04852295,-0.11567688,-1.9057467,-1.7797452,-1.2652354,-1.0166906,-0.76491904,-0.67929417,-0.4162578,-0.20674558,0.07083645,-0.94292724,-1.7991744,-1.0257621,-0.6840478,-2.0366335,-1.2420555,-1.3031824,-1.7480359,-2.429086,-2.6182427572982467,-4.936396711847719,5.701713,2.3516603,,,5,4,3,4
129000413812172,300365,129.19373039584602,1.06277515025374,0.05061,8.994134,Sd-Irr,21.107817,19.716892,19.055946,18.774923,18.722733,18.560722,18.519947,18.28183,18.567333,1.3909245,0.6609459,0.28102303,0.1620102,0.0407753,0.23811722,-0.2855034,-0.043919127,-0.0075711743,0.37221387,0.48323596,0.7212565,0.74743736,0.90322614,0.872798,1.3583528,-0.07698387,-0.83576745,-0.5015237,-0.4037309,-1.39108,0.08739025,-2.2151759,-1.6564009,-2.3188148,1.5474265625709878,-3.4463130089213707,3.7694333,5.3840766,,,3,6,6,0
129000447602682,208490,129.16193179905198,0.169235944618429,0.05152,9.73081,Sab-Scd,18.455286,17.332733,16.880026,16.617233,16.526524,16.355772,16.30301,16.132008,16.168983,1.1225529,0.4527073,0.2627926,0.17075157,0.052761078,0.17100334,-0.03697586,-2.268452,-2.473645,-2.2652633,-2.104432,-1.9360479,-1.8650357,-1.6716853,-1.5793427,-1.407912,-0.5355974,-1.389333,-0.59689957,-0.30214205,-1.2775118,-0.38321608,-0.8805462,-1.6473074,-1.1177746,-5.884026830665946,-3.0437221331302933,6.944414,-0.8436515,,,6,4,1,2
129000464007867,621932,129.14644304430598,0.657468361516824,0.05129,8.621558,Sd-Irr,20.554214,19.5149,19.211796,19.023785,18.989044,18.850357,18.841965,18.676659,18.900368,1.0393143,0.3031044,0.18801117,0.13868713,0.008392334,0.16530609,-0.2237091,-0.5081951,-0.21650325,0.5611221,0.78168964,1.0434804,1.0906029,1.277241,1.3231496,1.742476,-0.6778418,-1.7870259,-0.9881326,-0.6747822,-1.6979166,-0.42316553,-1.8833314,-1.6496058,-2.9262438,2.2764238256436227,-4.904026145499157,4.2854238,6.475045,,,3,6,6,6
129000476605045,598889,129.134590133977,0.391758377261082,0.03293,7.730748,Sd-Irr,20.366917,19.778288,19.514612,19.561077,19.388369,19.513573,19.403261,19.439974,19.556107,0.58862877,0.2636757,-0.04646492,-0.12520409,0.11031151,-0.036712646,-0.116132736,-0.6652716,0.0559339,0.92817193,1.4260522,1.5266432,1.8763951,1.9291717,2.193806,2.4988074,-1.4480071,-1.8918402,-2.214838,-3.7416213,-0.7322071,-1.8397324,-1.3056303,-1.8330756,-4.378576,4.191124162427226,-7.109091295535519,3.7709756,7.243813,17.26065444946289,-93.514404296875,3,6,0,6
129000580907959,621917,129.036348272632,0.666102294340899,0.01362,9.1870165,E,18.286385,16.635303,15.936699,15.585009,15.355959,15.169761,15.041225,14.874434,15.088751,1.6510811,0.6986046,0.3516903,0.18619823,0.12853527,0.16679096,-0.21431637,-2.4101005,-3.195037,-3.4086888,-3.3423555,-3.3523731,-3.2702477,-3.1372151,-3.0137618,-2.653856,0.36759135,-0.73565847,-0.13181461,-0.12262707,-0.55953246,-0.41275352,-1.832891,-2.0260386,-2.0043488,-9.467198023136458,-2.4047177903987347,9.159656,-2.4170356,,,6,2,2,2
129000589101020,208464,129.028451707133,0.0127509953520975,0.05809,9.510328,SBab-SBcd,19.025192,17.953274,17.595402,17.386171,17.338917,17.26307,17.22633,17.066437,17.283829,1.0719185,0.357872,0.20923042,0.075847626,0.03673935,0.15989304,-0.21739197,-1.7905027,-1.8317839,-1.3981416,-1.1822623,-0.9530922,-0.7900503,-0.5992754,-0.5135096,-0.12204571,-0.62212527,-1.6414359,-0.8771201,-1.4050779,-1.4293216,-0.46112218,-1.8494074,-1.5816541,-1.4772372,-3.1047891714289038,-4.20090212583589,5.7181096,1.769191,,,5,4,3,4
129000603702971,208467,129.01483421055,0.196431786818252,0.05133,8.643986,Sd-Irr,20.6921,19.647552,19.320747,19.15443,19.085833,19.07434,18.981434,18.860973,18.980463,1.044548,0.3268051,0.16631699,0.0114917755,0.09290695,0.12046051,-0.11948967,-0.39255762,-0.0792933,0.6931845,0.9383701,1.1605896,1.3559837,1.4392307,1.5333835,1.8348582,-0.6688979,-1.7240218,-1.1016297,-2.152996,-0.89711964,-0.7376253,-1.3236576,-1.6492062,-2.889679,2.8536378317593125,-4.988063446113143,3.8023305,6.850725,,,3,6,6,6
129000612705537,214184,129.006468191666,0.438096997311114,0.03326,10.505999,S0-Sa,17.247383,15.704011,14.912037,14.51553,14.246959,13.973919,13.7623625,13.501734,13.602923,1.5433722,0.79197407,0.39650726,0.27303982,0.21155643,0.2606287,-0.10118961,-3.2814543,-4.1583266,-4.6507025,-4.624957,-4.6942086,-4.687107,-4.62258,-4.5794983,-4.3676143,0.18353024,-0.4874521,0.10265374,0.88661134,0.22711374,0.24524204,-1.2253836,-1.829778,0.14605391,-13.467755445071734,-0.3558815316473463,10.74906,-2.4014258,-101.74625396728516,-43.140533447265625,6,2,2,1
